gene,id
MCM6,4175
HSPBP1,23640
IGF2R,3482
ADCY8,114
ABCD2,225
GJB5,2709
TMEM254,80195
AGO4,192670
MIR4284,100422948
CLDN3,1365
YEATS4,8089
METTL27,155368
ALKBH8,91801
CEP68,23177
NEPRO,25871
TMEM270,135886
TMPRSS11A,339967
TBX4,9496
ANKS4B,257629
RBM28,55131
CDCA8,55143
AIRN,100271873
FAM135B,51059
SLC22A1,6580
TRPM4,54795
COPS8,10920
MAML1,9794
NPIPB3,23117
GASK1B,51313
MIR1244-4,103504734
MIR3974,100616279
MIR920,100126320
C11orf54,28970
MIR4302,100422897
CPLANE2,79363
PLAC9,219348
MIR4698,100616486
DNAH17,8632
ZBTB8B,728116
MIR1293,100302220
MIR4494,100616478
ANXA6,309
SQOR,58472
SNORA2A,677793
NAGPA,51172
SNORA2B,677794
SNORA2C,677815
MIR1291,100302221
RPL22,6146
TFEB,7942
MACROH2A2,55506
PRRT4,401399
MIR1228,100302201
CPEB2,132864
MIR6125,102465133
MIR6757,102466193
MIR1252,100302136
MIR3913-1,100500903
SNORA70G,100379132
MIR3913-2,100500868
MIR196A2,406973
CRIP1,1396
MIR615,693200
MIR617,693202
MIR618,693203
MIR4699,100616133
MIR331,442903
IMPDH1,3614
MIR5700,100847031
CCAT2,101805488
MIR4495,100616287
LYNX1,66004
RNF207,388591
MIR3685,100500802
ALCAM,214
MIR7844,102465834
MIR1279,100302182
MIR4303,100422924
MIR4472-2,100616309
MIR6761,102465456
MIR6760,102465455
MIR1302-1,100302227
MIR619,693204
MIR1827,100302217
MIR620,693205
LYNX1-SLURP2,111188157
NPFFR1,64106
MIR7107,102465665
PAX7,5081
MIR3612,100500817
CFAP221,200373
MIR3922,100500843
MIR1251,100302289
MIR135A2,406926
MIR6880,102466204
ZHX2,22882
SNORA49,677829
MIR3649,100500816
ADIPOR2,79602
EEF2KMT,196483
ZFAT-AS1,594840
SOHLH1,402381
ITGB1,3688
TEDC1,283643
CFAP20DC-AS1,101929238
USP8,9101
GNA13,10672
ZFP41,286128
LINC00636,285205
ABHD10,55347
KCNT1,57582
ASPSCR1,79058
CACNA2D4,93589
FER1L6-AS2,157376
LAIR2,3904
GCSAM,257144
RPL7,6129
TRIT1,54802
C11orf80,79703
BMP3,651
FRG2,448831
FOSB,2354
SAP30L,79685
RAPGEF4,11069
HAUS3,79441
MIR8065,102465867
ABI1,10006
CPQ,10404
MT4,84560
BBX,56987
MT2A,4502
LINC00847,729678
C6orf118,168090
CCDC149,91050
MT1E,4493
NEU1,4758
SEMA6A-AS2,105379132
MSANTD2,79684
ZNF543,125919
MT1M,4499
SPINK9,643394
DERL1,79139
IQCM,285423
MT1JP,4498
KLC2,64837
ZSWIM9,374920
NRG2,9542
MT1A,4489
MT1B,4490
ZNF229,7772
SH3D19,152503
CARD14,79092
SYNCRIP,10492
MT1F,4494
MT1X,4501
RDH13,112724
CRYM,1428
TMEM121,80757
HILPDA,29923
MTFR1,9650
METTL2B,55798
TP53I11,9537
IGSF6,10261
ZNF528,84436
MIR8071-1,102465871
RARS1,5917
MIR548O,100313829
ALKBH4,54784
MIR8071-2,102466889
USP50,373509
BEGAIN,57596
LRWD1,222229
RTN2,6253
MATN1,4146
UQCRC2,7385
TAS1R2,80834
TRPM7,54822
AADACL3,126767
COL22A1,169044
EXTL1,2134
ATP8A1,10396
VASH1,22846
CD300E,342510
SPA17,53340
MIR5090,100847073
MIR4467,100616367
RASA4B,100271927
SEPTIN10,151011
CASZ1,54897
ZBED8,63920
EHF,26298
VASH1-AS1,100506603
STRADA,92335
ANGEL1,23357
CXXC5,51523
AGMAT,79814
IRF2BPL,64207
LINC02288,283575
LINC02289,102724190
KIF20A,10112
UQCRFS1,7386
CLEC3B,7123
LRRC74A,145497
MLLT10,8028
FAAP20,199990
PSG11,5680
DLX2-DT,104326193
METAP1D,254042
LPXN,9404
SBK1,388228
NT5DC2,64943
HLA-E,3133
SLC6A16,28968
NPIPB6,728741
SCN4B,6330
MIR6862-1,102465520
SPPL2A,84888
PTK2,5747
CKB,1152
ZC3H15,55854
NNMT,4837
LRTM2,654429
TMED7-TICAM2,100302736
UPK3BL1,100134938
PRR3,80742
COPB1,1315
OCIAD1,54940
FAM174A,345757
POLR2J2,246721
DNALI1,7802
LINC00940,100271702
IL27,246778
DCP1B,196513
COMMD10,51397
CXCR4,7852
MIR4283-1,100422917
MIR877,100126314
PPP1R10,5514
SGF29,112869
TBR1,10716
COA8,84334
FKRP,79147
EIF4E3,317649
FANCI,55215
SCMH1,22955
KIAA1191,57179
PHC1,1911
FIGN,55137
MIR6862-2,102465907
TTL,150465
TUFM,7284
PRKD1,5587
MRPS18B,28973
KCTD18,130535
TMPRSS7,344805
MIR3147,100422939
UPK3BL2,107983993
CFAP69,79846
MIR4721,100616256
ATAT1,79969
RABEP2,79874
BTBD10,84280
CNRIP1,25927
DMAC2L,27109
FOXD4L1,200350
PSG2,5670
TNFAIP8,25816
SPP2,6694
EPC1,80314
BRSK1,84446
DIO2,1734
SLC6A7,6534
IFFO2,126917
QSER1,79832
CD19,930
RTN1,6252
RRAGC,64121
M6PR,4074
CD3D,915
GTPBP10,101927446
GTPBP10,85865
IGFBP5,3488
LRTM1,57408
GRIK3,2899
GPR15,2838
DHFR,1719
LINC01205,401082
PLCB3,5331
LINC01878,102725079
DENND6A-DT,101929159
ITIH4-AS1,100873993
TMEM158,25907
KLRG1,10219
KIF20B,9585
CD200,4345
NOXA1,10811
KYNU,8942
PLA2G2D,26279
LINC00612,253128
YRDC,79693
MIR4517,100616487
A2M-AS1,144571
SPNS1,83985
PRAMEF33,645382
PZP,5858
CDKN3,1033
LINC01215,101929623
CLDN12,9069
FAF2,23197
SAMMSON,101927152
FBXO2,26232
EPS8L1,54869
SH3RF2,153769
GLIS3-AS1,84850
TAFA4,151647
UBAP2,55833
SLC25A34,284723
C6orf136,221545
CDK14,5218
TMEM39A,55254
GUCA2B,2981
TIMM23B,100652748
RCC2,55920
SH3PXD2B,285590
R3HCC1L,27291
EED,8726
MIR1244-3,100422872
LINC00987,100499405
DHX16,8449
TBX5,6910
SLMAP,7871
PRSS3,5646
PSTK,118672
MIR4435-2HG,541471
SMAD5-AS1,9597
PSMB2,5690
KCTD16,57528
CXCL14,9547
CABCOCO1,219621
TRAPPC2B,10597
ZNF578,147660
CPLX2,10814
SLC25A25,114789
NUTM2D,728130
CASP9,842
INHBC,3626
INHBE,83729
PTPRE,5791
ABCF1,23
GLI1,2735
FZD1,8321
PTTG1IP2,102723899
CLASRP,11129
HAND1,9421
CAV1,857
MIR6755,102465452
CCDC81,60494
ARHGAP5,394
ZNF879,345462
SEPTIN11,55752
MRPL44,65080
NPIPB11,728888
DNAJB5,25822
ARHGAP9,64333
DDI2,84301
ERICH2,285141
SLX1B,79008
MET,4233
UQCRH,7388
ADAM23,8745
AP3M1,26985
ALG9,79796
NDRG2,57447
POLG,5428
SLX1B-SULT1A4,100526831
MAN1B1,11253
HERC4,26091
AGO1,26523
FAM135A,57579
PRDM5,11107
MIR3680-2,100847041
FBLL1,345630
SPN,6693
C5AR1,728
PTTG1,9232
SLC1A5,6510
TAOK2,9344
SPOPL,339745
HESX1,8820
OR1J1,347168
OR1J2,26740
OR1J4,26219
OR1N1,138883
PRAMEF7,441871
OR1N2,138882
LINC01854,151121
OR1Q1,158131
OR1B1,347169
OR1L1,26737
CBX8,57332
GPR199P,653160
ERCC6L2,375748
NFE2L3,9603
FDXACB1,91893
THRAP3,9967
MANF,7873
GALNT5,11227
C11orf1,64776
PCDH18,54510
DCXR,51181
CBX3,11335
IL3,3562
TIMMDC1,51300
PPP1R12C,54776
LGALS12,85329
PKP4-AS1,100129029
HIRIP3,8479
MARS1,4141
FAM153B,202134
WDR17,116966
RIMKLA,284716
IP6K1,9807
CSMD3,114788
LINC01790,101927431
TMEM163,81615
LINC01398,101929651
LINC01448,101928795
PADI6,353238
INO80E,283899
PLAAT4,5920
DZIP3,9666
PLAAT2,54979
VASP,7408
MIR34AHG,106614088
ATL3,25923
PSMA2,5683
LY75-CD302,100526664
PADI4,23569
CEP57L1,285753
GLIS3,169792
RTN3,10313
C1orf122,127687
ODAD1,93233
LINC01654,101927876
MIR549A,693132
EPHA10,284656
ETF1,2107
MESD,23184
MRPL32,64983
LINC00698,285401
MIR4514,100616181
CFAP44-AS1,100874029
CFAP161,161502
TUSC7,285194
G3BP2,9908
DNAJC2,27000
ZFTA,65998
ZNF169,169841
DPPA2,151871
LINC01979,101928766
DOC2A,8448
IGF2BP1,10642
SPINDOC,144097
SLC28A1,9154
LINC01891,105373934
SPCS1,28972
FHL3,2275
LINC02017,105377096
SAAL1,113174
STAB1,23166
FBP2,8789
ARL10,285598
SGO2,151246
RASGRP4,115727
MCM10,55388
CXXC5-AS1,111082989
FBP1,2203
MED7,9443
MPO,4353
ZNF354C,30832
RHBDL2,54933
RMND5B,64777
MIR6758,102465454
MIR616,693201
TMEM35B,100506144
MBD6,114785
ITGAV,3685
MEGF9,1955
VMP1,81671
SLC26A5,375611
INPP5B,3633
FBXW2,26190
GLE1,2733
LY6K,54742
SAA3P,6290
MRGPRX4,117196
SLC25A51P4,494141
PIP4K2C,79837
SAA4,6291
PPP4C,5531
THEM6,51337
SAA2-SAA4,100528017
BAALC,79870
RNF213-AS1,100294362
ARHGAP26,23092
SAA2,6289
MXI1,4601
FAM183A,440585
CCDC40,55036
SLC35B3,51000
PSCA,8000
UBE3A,7337
HEG1,57493
SNTB1,6641
ZMYM4,9202
DTX3,196403
OR5F1,338674
ATP6V1H,51606
PLA1A,51365
OR8H3,390152
ROS1,6098
ARHGEF25,115557
OR8K5,219453
OR5J2,282775
LEF1,51176
OR10Q1,219960
MIR6128,102465135
FTSJ3,117246
GPR27,2850
YPEL3,83719
TEX55,152405
OR4D11,219986
ALDH1L1-AS1,100874204
CCDC54,84692
CWC22,57703
OR8U1,219417
LINC00901,100506724
CD200R1,131450
OR8U3,219479
OR5M9,390162
B4GALNT1,2583
TOMM6,100188893
LMNTD2,256329
ZNF311,282890
MBTD1,54799
GDPD3,79153
SCGB3A2,117156
UBAP1,51271
PTPRK,5796
LMNTD2-AS1,692247
UTP11,51118
CDCP1,64866
RASSF7,8045
TEX51,101929926
MAPK3,5595
USP32,84669
PLAC8L1,153770
ZNF860,344787
DELE1,9812
QTRT2,79691
USP48,84196
AGO2,27161
LINC01124,440925
PDLIM3,27295
MIR210,406992
PHRF1,57661
HECW2,57520
NUDT2,318
OS9,10956
MYORG,57462
KIF24,347240
HECTD2,143279
ZNF483,158399
CD80,941
GABRA1,2554
NR1D2,9975
PTGR1,22949
CBX4,8535
NSMCE2,286053
ADK,132
BMPR1B,658
GH2,2689
GPR4,2828
CLDND1,56650
CD37,951
BOLA2B,654483
BOLA2B,552900
PENK,5179
SLX1A-SULT1A3,100526830
HK1,3098
CEP112,201134
IRF7,3665
LRRC37A5P,652972
LINC02844,105375679
DNAJC25,548645
C8orf33,65265
DNAJC25-GNG10,552891
GNG10,2790
CD2BP2,10421
SLC4A4,8671
UGCG,7357
LIMK1,3984
SPRED2,200734
C1orf216,127703
TBC1D10B,26000
ACTL8,81569
ALPK3,57538
RLF,6018
MIR4668,100616114
SHOC1,158401
CDHR5,53841
SLC7A10,56301
RFTN2,130132
AGAP2-AS1,100130776
TSPAN31,6302
CTNNBIP1,56998
CORO1A,11151
AVEN,57099
DARS1,1615
CSH1,1442
MIR590,693175
CHRM5,1133
PMPCB,9512
EMP3,2014
ZFAT,57623
FAM227B,196951
CDK4,1019
FOXK2,3607
GPRACR,401554
CLSPN,63967
NCS1,23413
BORCS8,729991
ASS1,445
PSMC2,5701
KCNIP1-OT1,101928033
MIR3142HG,107075116
IFIT1B,439996
DTWD1,56986
IFIT1,3434
UNC5A,90249
SCT,6343
LRRC45,201255
SLC16A12,387700
DRD4,1815
GEMIN7,79760
MIR6759,102466729
MARCHF9,92979
LINC02547,105376554
SUCLG2-AS1,101927111
ANAPC16,119504
PARVA,55742
CYP27B1,1594
ZSCAN22,342945
SAE1,10055
RFT1,91869
DDIT4,54541
CROT,54677
INHBB,3625
ELL2,22936
AOPEP,84909
LNPK,80856
HACD1,9200
GPR139,124274
METTL1,4234
MIR422A,494334
OR4P4,81300
SLX1A,548593
DAPK2,23604
RPL23AP87,388574
OR4A15,81328
ABCA5,23461
HIGD2A,192286
OR10G6,79490
OR10G9,219870
STAM-DT,102723166
EEF1AKMT3,25895
STAM,8027
MIR130A,406919
SULT1A4,445329
TTC9C,283237
LINC02035,100129550
C3orf85,401081
CRISP3,10321
SPINK5,11005
B4GALT4-AS1,100874201
OR5AC2,81050
ZBTB3,79842
FHIT,2272
TSFM,10102
POLR2G,5436
CIAO2A,84191
ZNF548,147694
CFAP44,55779
TPD52L3,89882
ZNF189,7743
RAB28,9364
CSRNP3,80034
TMEM236,653567
MTHFD1L,25902
SNX1,6642
ABCB4,5244
GTPBP4,23560
TAF6L,10629
CES1,1066
CD22,933
ST6GALNAC6,30815
ARL6IP5,10550
CKAP2L,150468
TMEM223,79064
TMEM179B,374395
ACOX2,8309
C12orf50,160419
MIR6748,102465448
NXF1,10482
SP5,389058
STXBP4,252983
IDI2,91734
DLX1,1745
ASIC5,51802
IDI2-AS1,55853
MRPS18A,55168
TDO2,6999
OXCT2,64064
NTAQ1,55093
FAM25E,643479
GNL2,29889
C12orf29,91298
SPATA31D4,389761
FBXO9,26268
ORM1,5004
ZNF385B,151126
ANXA8L1,728113
SNX22,79856
LINC02016,101927123
ZNF658,26149
CTSO,1519
IGSF11,152404
GJA4,2701
SPATA31D3,389762
CENPX,201254
ABCB1,5243
FAM189A2,9413
CSNK1G1,53944
LRRC43,254050
LINC02793,105376879
GLG1,2734
ATP6V1G2,534
MIR6514,102465257
MORN1,79906
STX5-DT,105369332
SNORD22,9304
SNORD30,9299
RALB,5899
SNORD28,9300
SNORD27,9301
SNORD26,9302
SNORD25,9303
MPIG6B,80739
SAP30L-AS1,386627
ELOVL6,79071
IL31,386653
YPEL4,219539
CMTM7,112616
B3GNT4,79369
GFPT2,9945
CBWD5,220869
LINC00842,643650
NPY4R,5540
PRKCZ-AS1,100506504
STOX1,219736
VPS33A,65082
TTC22,55001
ZDHHC5,25921
ENPEP,2028
SPICE1,152185
SFRP1,6422
SLC26A11,284129
KCNIP1-AS1,105377716
TIE1,7075
DDX50,79009
RAG1,5896
TRIM55,84675
ARL4C,10123
RAG2,5897
TGFBR2,7048
AP1S3,130340
FLT4,2324
MRPL48,51642
SLC9A7P1,121456
TNNI3,7137
SNORA53,677832
IKBIP,121457
TFAP2A,7020
ARHGEF3-AS1,100874200
SMYD5,10322
MORC1,27136
TMPO,7112
PPIA,5478
MYCBP,26292
C16orf95,100506581
MICOS10,440574
CRH,1392
SLC29A3,55315
TRIB1,10221
MRTFB,57496
CCDC9,26093
EDAR,10913
HAS2,3037
COA4,51287
H2AZ2,94239
LINC00051,619434
C10orf105,414152
DLGAP3,58512
VSIR,64115
PAAF1,80227
ATAD2,29028
CCR4,1233
MIR297,100126354
LINC00691,152024
MIR7152,102465689
EIF4A3,9775
GYS1,2997
TAGLN3,29114
CDH23,64072
RIMS3,9783
RBP5,83758
FAM241A,132720
RNF103-CHMP3,100526767
CLIC5,53405
AP1AR,55435
PURB,5814
ICOS,29851
MIR4657,100616393
PGS1,9489
MAGI1-IT1,151877
CLSTN3,9746
ECHDC2,55268
EIF3CL,728689
IFT57,55081
MDH1B,130752
DBNL,28988
LSAMP,4045
ZNF469,84627
TIFA,92610
CA5A,763
DKKL1,27120
ALPK1,80216
LINC01471,101927149
MARCHF10,162333
PCLAF,9768
PLA2G10,8399
LILRA1,11024
MIR4660,100616350
LINC01173,106144537
MIR124-1,406907
MIR4286,100422982
EIF3C,8663
MCEE,84693
MIR5692A2,100847038
MIR1322,100302166
MIR3926-1,100500870
MIR597,693182
MIR3926-2,100500838
MIR598,693183
MIR383,494332
RIPK1,8737
FGF1,2246
MIR6876,102465527
MIR3148,100422876
MIR6843,102465508
MIR6842,102465507
MIR548H4,100313884
MIR486-1,619554
MIR486-2,102465696
TRIP4,9325
BARD1,580
SNORD65B,109616980
MIR4287,100422828
SNORD13,692084
MIR4469,100616115
RELB,5971
NOL7,51406
MIR3622B,100500871
MIR3622A,100500858
SNX4,8723
MIR548AO,100847068
RAB3B,5865
MYRFL,196446
RANBP9,10048
MIR4470,100616484
RNU105C,26766
PCTP,58488
SMIM12,113444
MIR124-2,406908
SNORA1B,109617001
MFSD10,10227
MIR8084,102467005
MIR5708,100847056
MIR3692,100500899
MYCL-AS1,105378668
MIR4661,100616245
MIR378D2,100616169
GRPEL2,134266
SNX9,51429
B4GALT4,8702
SNORD3H,109617016
TNFRSF9,3604
SNORA72,26775
SYT5,6861
MIR3151,100422992
SNORD77B,109616982
KCNMB4,27345
MIR5680,100847001
MIR4471,100616451
PPIF,10105
MYCL,4610
A2M,2
MIR3150A,100422964
MIR2053,100302225
PSMC5,5705
MIR548AZ,102466162
MIR548D1,693130
MIR30B,407030
MIR548AA1,100500863
DNAJB13,374407
MIR30D,407033
TMEM61,199964
MSX2,4488
SYNJ2,8871
MIR4472-1,100616268
ZCCHC24,219654
MIR7848,102466865
MIR3149,100422921
MIR1208,100302281
MIR5194,100847051
MIR1204,100302185
MIR151A,442893
MIR3150B,100500907
MIR1302-7,100302147
NPBWR1,2831
SFTPA2,729238
PLPP5,84513
UCP3,7352
ULK4P2,100288380
ULK4P2,89838
INAFM1,255783
PPP1R37,284352
LINC02808,105378712
NOP14,8602
LINC01343,339442
PPME1,51400
ERI3,79033
SFTPA1,653509
MIR6837,102466985
PGAM2,5224
BOD1,91272
ITPKC,80271
POLM,27434
UBR1,197131
ZNF599,148103
SLU7,10569
PTPRH,5794
TPRA1,131601
NSD3,54904
DLX2,1746
CZIB,54987
LINC02679,105378385
NUTM2B-AS1,101060691
FAM151A,338094
PIGQ,9091
FMNL2,114793
GRK4,2868
IGF1,3479
SYNJ2-IT1,100874300
MEP1A,4224
ARAP3,64411
KCNJ1,3758
PODN,127435
SSH2,85464
POLD4,57804
LINC01782,101927411
EML2-AS1,100287177
MAPK14,1432
RGS9BP,388531
WAPL,23063
MIR6838,102465504
C19orf54,284325
AVPR1A,552
YKT6,10652
TMEM62,80021
CYP4Z2P,163720
BCL7A,605
CLCF1,23529
NUP35,129401
PPP1CA,5499
MSRB3,253827
RPL18A,6142
OSBPL9,114883
CYP2C9,1559
BTLA,151888
ATP2A1,487
CASC17,101928165
CCNDBP1,23582
MIR1302-6,100302140
FGL2,10875
TMEM100,55273
NEK4,6787
GNA12,2768
POP4,10775
SUPT4H1,6827
MSANTD1,345222
LINC01847,101927766
TBC1D10C,374403
CYP2C8,1558
ATP10B,23120
PLAC8,51316
GIP,2695
LAT2,7462
OR13D1,286365
UBE2E3,10477
OR2K2,26248
IFNA5,3442
TUSC1,286319
CBWD6,644019
SLC9C1,285335
FZD2,2535
LINC01987,100132174
RPS6KB2,6199
MIR6864,102465521
MIR6865,102465522
MIR1205,100302161
ASIC1,41
MIR1206,100302170
MIR6777,102465466
MIR33B,693120
SNORD3D,780854
MIR1207,100302175
MIR4520-1,100616401
LINC02912,641384
ATP1A3,478
MIR4520-2,100616466
COQ2,27235
MIR4522,100616277
ACSM6,142827
MIR6778,102466733
MIR6866,102466986
MIR6867,102465523
SNORD124,101340251
MIR6884,102466757
SNORA21B,109617002
MIR4728,100616132
FDFT1,2222
MIR4523,100616122
MIR423,494335
ALDH18A1,5832
MIR6781,102465468
RANBP17,64901
MIR2117,100313779
MIR3184,100423003
MIR5089,100847067
MIR1203,100302211
HPSE,10855
MIR3185,100422978
MIR196A1,406972
MIR6779,102465467
MIR152,406943
RNU2-1,6066
ATG3,64422
MIR8059,102466918
MAPK13,5603
MIR10A,406902
MIR4737,100616210
SCARNA20,677681
MIR6129,102465137
MIR6080,102464831
ENTPD1,953
MIR4315-2,100422961
MIR634,693219
MIR4736,100616220
MIR4730,100616359
MIR548D2,693131
MIR548AA2,100500895
MIR21,406991
MIR1268B,100616121
MIR142,406934
MIR3615,100500847
AARSD1,80755
FUS,2521
C12orf75,387882
HSPBAP1,79663
PTPRCAP,5790
LY75,4065
CORO1B,57175
RBM15B,29890
BRPF3,27154
UPK1B,7348
TGM7,116179
LOXL4,84171
SMIM41,113523638
LCMT2,9836
KLRC3,3823
EPB42,2038
PYROXD2,84795
RFC2,5982
PTGES3L-AARSD1,100885850
ZNF268,10795
GPR152,390212
MIR1287,100302133
UBE2E1,7324
HPS1,3257
TMEM134,80194
UNC80,285175
STX5,6811
LINC01791,107985312
TRAT1,50852
MIR7973-2,102465855
MIR7973-1,102466250
GLDN,342035
BNIP5,389384
ZNF181,339318
MIR4685,100616482
LINC02620,101927523
HELQ,113510
SORCS3,22986
MORC1-AS1,100506506
MT1H,4496
EIF1B,10289
C9orf153,389766
ETV7,51513
SORCS3-AS1,100505890
MCMBP,79892
MT3,4504
ZBED2,79413
KLF9,687
FFAR3,2865
PUM3,9933
C3orf56,285311
PDIA2,64714
LILRB4,11006
NOL11,25926
DYRK2,8445
MRPS18C,51023
PPP4R2,151987
CLIP2,7461
WASHC4,23325
SEC23IP,11196
DMXL2,23312
CASC23,103581031
TNFRSF12A,51330
TUB,7275
FTMT,94033
ACP3,55
SNORA38B,100124536
ABRAXAS1,84142
NSG2,51617
RAPGEF1,2889
HCFC1R1,54985
MIR4682,100616322
CARD11,84433
IFIT5,24138
CH25H,9023
LIPA,3988
WDFY1,57590
SEMA3F,6405
WIPI1,55062
TUB-AS1,101927917
PLD3,23646
ADGB,79747
SRPRA,6734
ANXA10,11199
RRN3,54700
NR3C1,2908
INHBA,3624
C1QL2,165257
MIR635,693220
PECR,55825
INHBA-AS1,285954
DDX60,55601
ALDH3A2,224
TCTN3,26123
DCPS,28960
LINC01856,101927924
EPHB6,2051
KANSL2,54934
CMTR1,23070
ARHGAP15,55843
IL33,90865
ST3GAL4,6484
C1orf210,149466
MAGI1-AS1,100873983
KDR,3791
GINS3,64785
PARS2,25973
LINC00488,677779
CCDC167,154467
ZYG11A,440590
ARHGAP31-AS1,100874246
CASC9,101805492
ECPAS,23392
MIR4462,100616413
MDGA1,266727
CCN4,8840
SLC38A3,10991
LMF1,64788
SLCO1B3,28234
IFIT3,3437
TNP1,7141
ZYG11B,79699
GTF2A1L,11036
ANK1,286
TRPV6,55503
CAMK2G,818
SLC25A42,284439
LINC01755,105378738
SIRT5,23408
PCAT4,118425
BFSP2,8419
FOXM1,2305
SNRPA,6626
NFIA,4774
ANTXR2,118429
PNPLA1,285848
IRX6,79190
PHLDB2,90102
TRPV5,56302
ROGDI,79641
ZSWIM2,151112
CARD8,22900
SCG3,29106
LINC01826,107985818
NCKAP5-AS1,101928185
ACADL,33
HLA-DQA2,3118
HLA-DQA2,3117
KEL,3792
MIR3135B,100616218
HLA-DQB2,3120
SPATS2,65244
ADAMTS19-AS1,103689846
HLA-DOB,3112
BTNL8,79908
SCHLAP1,101669767
FAM124B,79843
LYSMD2,256586
OR13C3,138803
NDOR1,27158
LINC01907,151475
IL36A,27179
PIP,5304
RYR3,6263
ST3GAL3-AS1,101929592
KDM8,79831
PSMB8,5696
L1TD1,54596
LLCFC1,135927
ITPRID2,6744
IQUB,154865
TXNDC12,51060
ALDH3A1,218
SEPTIN12,124404
PSMB8-AS1,100507463
LINC01947,102557615
MRAS,22808
ALPL,249
PSMB9,5698
LIFR,3977
NDUFA5,4698
ACAD10,80724
DMRT2,10655
CGAS,115004
FAM3D,131177
OTOA,146183
HFE,3077
OGDHL,55753
MIGA2,84895
ZNF621,285268
TXNDC12-AS1,104355143
SF3A3,10946
FBN2,2201
ASB15-AS1,102724555
LYVE1,10894
ULK2,9706
LMOD2,442721
WASL,8976
LINC02357,105374540
CCKAR,886
CTR9,9646
SGMS1,259230
RNF7,9616
SRD5A3,79644
HYAL4,23553
FGGY-DT,729467
CYP11B1,1584
LGI2,55203
OSBPL11,114885
SPATA6L,55064
PCOLCE,5118
PCSK9,255738
KRT82,3888
EIF4G2,1982
MOSPD3,64598
MSL2,55167
PI4K2B,55300
KCNC2,3747
LINC00994,100287879
PDIA5,10954
PAPSS2,9060
LINC01920,101929260
SEPSECS,51091
DNAH7,56171
TTI2,80185
TFR2,7036
TTC4,7268
PYDC1,260434
SULT1A3,6818
BMP8B,656
IL20RB,53833
ZFC3H1,196441
PTPRD-AS1,101929407
ATAD1,84896
CCDC182,101927581
KLF17,128209
MRPS23,51649
PTPRD-AS2,101929428
PDE7A,5150
PLPP3,8613
IARS1,3376
EVPLL,645027
SLC35A5,55032
CC2D2A,57545
RASA1,5921
AKT2,208
CFL1P1,142913
KLLN,100144748
RSPO1,284654
ARID5B,84159
LINC02076,400579
OPN5,221391
ILDR1,286676
ACTL6B,51412
MSS51,118490
NCKAP1,10787
NEDD1,121441
SNIP1,79753
PPP3CB,5532
RMI2,116028
MIR548A2,693126
GNB2,2783
TNP2,7142
LGALS9C,654346
SNORD97,692223
ESYT3,83850
PRM3,58531
ZBED5,58486
PRM2,5620
CPT2,1376
AHI1,54806
SLC7A2,6542
PRM1,5619
MIR548H2,100313773
EIF3F,8665
FOXJ3,22887
SEC31B,25956
SNN,8303
STAG1,10274
KCNA4,3739
ATMIN,23300
FSHB,2488
FERMT3,83706
DPP10,57628
GCSH,2653
TBC1D28,254272
HK3,3101
POP7,10248
EPO,2056
NBN,4683
TNS2,23371
TRPT1,83707
ZAN,7455
CLGN,1047
TUT4,23318
PKD1L2,114780
FBXW10,10517
GRPEL2-AS1,106144529
MSANTD5,102724657
MRPL22,29093
MGAT4D,152586
NDUFB8,4714
TMEM232,642987
POGLUT3,143888
TVP23B,51030
ELMOD2,255520
PIKFYVE,200576
HIF1AN,55662
BAD,572
UCP1,7350
ATP6V1A,523
ESRRA,2101
SPAG1,6674
PAX2,5076
TMEM156,80008
CYFIP2,26999
FAM106A,80039
CASP6,839
RBM42,79171
MIR3166,100423040
BCO1,53630
GRM5-AS1,100873989
TNFSF12,8742
CTSC,1075
CHRNA6,8973
EPHB4,2050
PLA2G12A,81579
HACD2,201562
RAVER2,55225
MIR4720,100616150
PROK2,60675
STMN2,11075
MIR7854,102465840
MIR6504,102465251
TNFSF12-TNFSF13,407977
GAR1,54433
KLF18,105378952
TACSTD2,4070
FSTL1,11167
FOXD3,27022
MIR1972-2,100422922
SLF2,55719
PDPR,55066
SLC31A1,1317
LINC01738,107984953
SENP3,26168
RRH,10692
CDC26,246184
VWC2L,402117
PRPF4,9128
APPL1,26060
DUSP8,1850
LRIT3,345193
NEIL2,252969
PDCD5,9141
KRTAP5-AS1,338651
EPB41L5,57669
KRTAP5-1,387264
KRTAP5-2,440021
C4orf17,84103
KRTAP5-3,387266
SLC12A9,56996
KRTAP5-5,439915
FAM99A,387742
FAM99B,100132464
KRTAP5-6,440023
IFITM10,402778
NFIA-AS1,645030
ADAL,161823
SEMA4G,57715
MAGOH,4116
SNORA48,652965
MTTP,4547
SNORA67,26781
DEPDC1-AS1,101927220
CD68,968
JPH1,56704
TMEM86B,255043
LINC01707,105378785
RNF183,138065
CTSD,1509
SMG1P7,100506060
RNU6-2,103625684
MIR1302-11,100422919
RNU6-9,101954271
MIR7850,102465838
SMAD1,4086
MIR4747,100616337
MIR7-3,407045
MIR1181,100302213
WDR31,114987
MIR1470,100302127
FBXL22,283807
MIR640,693225
MIR5681A,100847058
MIR5681B,100847091
MIR1270,100302179
MIR2052HG,441355
SNORA68,26780
EXOSC6,118460
CDKN2C,1031
MPDU1,9526
PIAS1,8554
SNORA68B,109616972
USF3,205717
MIR5196,100847070
DDX19B,11269
MIR641,693226
MIR2052,100302260
MIR6797,102465478
MIR6088,102464836
