gene,id
Cblc,80794
Capzb,12345
Sprr2a2,100303744
Pgc,109820
Agap3,213990
Klhl26,234378
Sprr2a3,100042514
Sprr2b,20756
Ssbp1,381760
Sprr2d,20758
Trim26,22670
Sprr2e,20759
Sprr2f,20760
Tmem59l,67937
Vnn3,26464
Sprr2h,20762
Sprr2i,20763
Crlf1,12931
Vnn1,22361
Sprr2k,20765
Gbx1,231044
Fcgrt,14132
Sprr1b,20754
Sirt7,209011
Sprr3,20766
Asb10,117590
Tas2r137,574417
Taar1,111174
Tas2r108,57253
Sprr1a,20753
Rex1bd,66462
Prss37,67690
Taar2,209512
Gm1110,382064
Taar3,493809
Sprr4,229562
Taar4,209513
Qdpr,110391
Rnpc3,67225
Taar5,215854
Olfr461,258380
Taar6,215855
Taar7a,215856
Olfr460,258381
Mir150,387168
Taar7b,209517
Gm25973,115488840
Trim15,69097
Clec5a,23845
Mical2,320878
Mical2,100504195
Taar7d,435206
Pclaf,68026
Taar7e,276742
Taar7f,435207
Uba52,22186
Taar8a,215859
Gm23248,115487341
Taar8b,382348
Trim10,19824
Acad8,66948
Taar8c,494546
Taar9,503558
Stx7,53331
Trim40,195359
Clrn2,624224
Mir6936,102465565
Thyn1,77862
Mafg,17134
Iqca1l,231045
Trim31,224762
Kxd1,75620
Tas2r138,387513
Foxd3,15221
Mgam,232714
1700031A10Rik,73286
Alg6,320438
Rnf39,386454
Vps26b,69091
Atad5,237877
Moxd1,59012
Ppp1r11,76497
Lrrfip2,71268
Slc4a4,54403
Polr1h,66136
Slc66a1,212555
Fkbp8,14232
Polr1has,76416
Ivl,16447
Smcp,17235
2410137M14Rik,76797
Ccn2,14219
Lce6a,78382
H2-M5,240095
Lce1a1,67127
Cdkl3,213084
Itgb3bp,67733
Lce1b,68720
Enpp1,18605
Lce1a2,73722
Lce1c,73719
Lce1d,69611
Zfp57,22715
Lce1e,68694
Lce1f,67828
Lce1g,66195
Akr7a5,110198
Lce1h,67718
Ell,13716
Lce1i,76585
Lce1j,545547
Itgad,381924
Lce1k,631101
Kprp,433619
Mrto4,69902
Isyna1,71780
Lce1l,73730
2310050C09Rik,66533
Lce3a,545548
Lce3b,66344
Moxd2,194357
Lce3c,94060
Lce3d,630994
Gm22577,115489790
Lce3e,69514
Ror1,26563
Lce3f,69520
Crct1,74175
Prss58,232717
Ssbp4,76900
Ncapd3,78658
Lce1m,66203
Prss59,73481
Ube2u,381534
Mog,17441
Tdpoz8,229571
Crnn,381457
Flg2,229574
Gabbr1,54393
1810009J06Rik,73626
Cacnb2,12296
Col11a1,12814
Gm2663,100040208
Ccdc30,73332
2210010C04Rik,67373
Leng8,232798
Lrrc25,211228
Gdf15,23886
Enpp3,209558
Pgpep1,66522
Cacna1c,12288
Lsm4,50783
Olfr90,258469
Iqcn,637079
Mlh1,17350
Gm3336,100502950
Olfr91,258470
Olfr92,258448
Abcf2,27407
Pde4c,110385
Olfr93,258051
Bcl3,12051
Gm23750,115486199
Ubd,24108
Lap3,66988
Olfr94,258219
Olfr95,258506
Olfr96,258507
4931431B13Rik,70973
Hrnr,68723
Olfr97,258505
Leng9,243813
Gm16174,102638408
Med23,70208
Epm2aip1,77781
Gm19345,100502736
Cldn20,621628
Rptn,20129
Cox6a2,12862
T,20997
Csnk1g1,214897
Tchh,99681
Cdc42ep5,58804
Myh13,544791
Olfm3,229759
9130023H24Rik,100043133
Ckmt1,12716
Rps11,27207
Decr2,26378
Chpf2,100910
Mpv17l2,234384
Snord35b,27212
Med28,66999
Ceacam16,330483
Pik3r2,18709
Tchhl1,71325
Lilra5,232801
Gm22337,115486210
Strc,140476
Gc,14473
S100a11,20195
Ppcs,106564
S100a10,20194
Zfp710,209225
Nme4,56520
Npffr2,104443
Tdpoz2,399673
Zmynd12,332934
Tdpoz1,207213
Pycr1,209027
Fam184b,58227
Tdpoz4,399675
Rimkla,194237
Mast3,546071
Tdpoz3,399674
Mroh9,78258
Pgap6,60455
Cpne1,266692
9630001P10Rik,319251
Tdpoz5,399676
Frg2f1,433752
1600023N17Rik,69788
Smarcd3,66993
Armc5,233912
Tdpoz9,668359
Gm22671,115485794
Emc1,230866
Tdpoz7,100042761
Tefm,68550
Gm22434,115487673
Hhat,226861
Myadml2,68515
Spopfm2,100043188
Gm21057,100859962
Ppp2ca,19052
Ceacam19,319930
Them4,75778
Mir671,735264
Mrpl28,68611
Ncr1,17086
Rnf10,50849
Gm22657,115485697
Ppib,19035
Mir3061,100526467
Olfr1373,211472
Them5,66198
Adap2,216991
Trank1,320429
Pdia2,69191
Parva,57342
Mir7240,102466823
Il12rb1,16161
Gm22265,115487700
C2cd4d,271944
A730013G03Rik,320952
Rorc,19885
Mir6896,102466987
Gm26788,108167617
Arhgdig,14570
Olfr1371,276865
Rnf135,71956
Agap1,347722
Snx22,382083
Dclk3,245038
Notum,77583
Rgs11,50782
Arrdc2,70807
Parvaos,102636183
Pvr,52118
Snx1,56440
Kcnn1,84036
Cachd1,320508
Gm24154,115485620
Ciao2a,68250
Lingo4,320747
Skp1,21402
Gp6,243816
Sgms2,74442
Stac,20840
Gm23410,115487564
Mir6905,102465545
Arg1,11846
Fam234a,106581
Mir5103,100628580
1700022A21Rik,72252
Tbl1xr1,81004
Ncapg,54392
Dapk2,13143
Igsf23,70080
Prrx1,18933
Tcf7,21414
Akap7,432442
Idh2,269951
Coq5,52064
Herc1,235439
Gm25016,115485758
Gm40617,105245123
Ccdc124,234388
Adamts3,330119
Usp43,216835
Ccdc115,69668
Slc5a5,114479
Epb41l2,13822
Gbx2,14472
Gm23123,115488841
Rdh13,108841
Rpl18a,76808
Raver2,242570
Sertad4,214791
Luc7l,66978
Cfap52,71860
Ceacam20,71601
Mir7067,102465984
Gm25758,115486303
Gm22100,115490037
Gorab,98376
Jak1,16451
Map1s,270058
Dynll1,56455
Gm23428,115487345
Fbxl22,74165
Nub1,53312
Tenm4,23966
Gm24940,115487682
Usp3,235441
Mettl11b,240879
Vdac1,22333
Mir1969,100316777
Gm10654,665828
Catsper2,212670
1700026F02Rik,69419
Asb18,208372
Axin1,12005
Haus8,76478
Gm26354,115486232
Wdr86,269633
Gm5150,381484
Ythdf3,229096
Crygn,214301
Cox18,231430
Abi2,329165
Rtel1,269400
Foxj3,230700
Car12,76459
Myo9b,17925
Rhag,19743
Rheb,19744
Sort1,20661
Aph1b,208117
9130008F23Rik,71583
Lcorl,209707
Lcorl,100041576
Glyatl3,435528
9530068E07Rik,213673
Cenpq,83815
BC050972,407808
Stx8,55943
Daxx,13163
Aph1c,68318
Rab8b,235442
Rps27l,67941
Gm24468,115490018
Gm25124,115490075
Fstl4,320027
E130102H24Rik,77866
Guca2a,14915
Lactb,80907
Tapbp,21356
Mdm4,17248
0610043K17Rik,68400
Guca2b,14916
Nlrp9b,243874
Arpp21,74100
Gm11186,790909
4930405L22Rik,78106
Ntn1,18208
Hivep3,16656
Mybphl,68753
Sirt4,75387
Mir6406,102465219
Gm12522,100038453
Pik3r5,320207
Zbtb22,81630
Psrc1,56742
Sema4b,20352
Gm24265,115490317
Gm24407,115490316
Gm19412,100502849
Prkag2,108099
Rgl2,19732
Ak4,11639
Hspa4,15525
Vmn1r91,667067
Celsr2,53883
Mir6394,102465210
Vmn1r240,620401
Pfdn6,14976
Edn2,13615
Gm15412,670727
Vmn1r93,404290
Zcchc10,67966
Gm15413,791381
Foxo6,329934
Vmn1r94,620537
Foxo6os,402730
Vmn1r95,100312475
Aff4,93736
Scmh1,29871
Vmn1r241,620574
Gm22226,115486579
Vmn1r242,100043523
Wdr46,57315
Vmn1r243,100042964
Vmn1r244,435949
Syt14,329324
Vmn1r100,100043536
Rpl13a,22121
Use1,67023
B3galt4,54218
Rps18,20084
Gm25930,115487843
Mir6920,102465554
Leap2,259301
Uqcrq,22272
Sars,20226
Smlr1,100504474
Gm29571,102640597
Gm36908,102640972
Pik3r6,104709
4930401C15Rik,73803
Imp4,27993
Prkag2os1,71161
Vps52,224705
1500035N22Rik,70258
2900005J15Rik,67261
Tmem200a,77220
Galntl5,67909
Gm9767,100040851
Slfnl1,194219
Samd3,268288
Gm22942,115486182
Ctps,51797
Gon4l,76022
Pxn,19303
Ocel1,77090
Iqca,74918
Vmn1r101,100042968
Gdf9,14566
Nr2f6,13864
Gm10670,100042971
Gm8439,667063
L3mbtl3,237339
Mfsd6l,215723
Snord35a,27211
Ccdc42os,108167906
Vmn1r103,667129
Gm23054,115489857
Ccdc42,276920
Msto1,229524
Gm23111,115488885
Snord34,27210
SNORD33,27208
Mir5121,100628629
Cited4,56222
Vmn1r104,667135
Snord32a,27209
Vmn1r245,435946
Dnajc6,72685
Vmn1r246,100042976
Ushbp1,234395
Gm4513,101055864
H2-K1,14972
Vmn1r107,673977
Shroom1,71774
Vmn1r111,667292
Nars2,244141
Babam1,68251
Ackr3,12778
Raph1,77300
Ankle1,234396
Sowaha,237761
Dap3,65111
Rhot1,59040
Gm10668,100043566
Vmn1r112,100043569
Ankrd17,81702
Cib1,23991
Abhd8,64296
Mrpl34,94065
Dda1,66498
Pik3c2b,240752
Ring1,19763
Pcdh15,11994
Mir219a-1,723823
Mir219c,102466848
Ano8,382014
H2-Ke6,14979
Gdpgp1,269952
Eps8l1,67425
Ptpn18,19253
Ubr4,69116
Gtpbp3,70359
Slc39a7,14977
2900079G21Rik,620760
Ppp1r15b,108954
Gm24957,115485695
Plvap,84094
Cd28,12487
AU023762,102688
Rxrb,20182
Ccdc194,619297
Bst2,69550
Pdcd6ip,18571
Mvb12a,73711
Gm26465,115489885
S1pr1,13609
Gab2,14389
Kifap3,16579
Tmem221,434325
A930005H10Rik,68161
Nxnl1,234404
Dph5,69740
Galnt11,231050
Slc27a1,26457
Vmn1r113,436135
Vmn1r114,100042996
Vmn1r115,667273
Vmn1r116,667268
Vmn1r117,667262
Usp35,244144
Col11a2,12815
Rplp0,11837
Pgls,66171
Clasp2,76499
Vmn1r118,667259
Ttll13,269954
Alb,11657
Madd,228355
Niban3,100037278
Cops8,108679
Afp,11576
Kctd21,622320
Vmn1r119,384696
Vmn1r120,435953
Vmn1r121,667240
Ngrn,83485
Colgalt1,234407
Rhbdl3,246104
Flt3l,14256
Afm,280662
Prss39,21755
5730455P16Rik,70591
Unc13a,382018
Cfc1,12627
Ctla4,12477
Gcn1,231659
Ubtf,21429
Prss40,21756
Amer3,211383
Vmn1r122,435951
Vmn1r123,384695
Gm5157,381937
Icos,54167
Vmn1r124,670764
Alg8,381903
Kcnq4,60613
Vmn1r125,667215
9530026F06Rik,77341
Vmn1r126,100043013
Albfm1,622307
Tgfb1i1,21804
Leprot,230514
Scyl3,240880
Mir7029,102466790
1110006O24Rik,66123
Iffo2,212632
Rab35,77407
Mir6769b,102466799
Jak3,16453
Mir7030,102465623
Slit2,20563
Aldh4a1,212647
Mir7020,102465617
Tas1r2,83770
Ubp1,22221
Nfyc,18046
Pard3b,72823
Mir30c-1,387227
Mir30e,723836
Mir30f,102466650
Pax7,18509
4933427I22Rik,71235
Klhdc7a,242721
Mir2139,100316727
Igsf21,230868
Col6a3,12835
Tpm1,22003
Vmn1r127,621561
Vmn1r128,667199
Ndufc2,68197
Insl3,16336
Vmn1r129,621510
Gm13021,102637389
B3gnt3,72297
Ppp1r12c,232807
Rims3,242662
Fcho1,74015
Exo5,73172
Zfp69,381549
Mir218-1,723822
Smap2,69780
Rassf6,73246
Thrsp,21835
Gm6882,628475
Mir7015,102465614
Col9a2,12840
Vmn1r130,100043596
Vmn1r131,100043016
Kctd14,233529
Cxcl5,20311
Ppbp,57349
Bicdl1,75665
Vmn1r132,100043604
Zmpste24,230709
Gm8600,667378
Vmn1r247,100043019
Arhgef4,226970
Vmn1r248,100043025
Vmn1r135,667404
Vmn1r249,435940
Gm23540,115490045
Tmco2,69469
Gm5891,545929
Vmn1r137,100043614
Lepr,16847
Gm23128,115485655
Vmn1r138,100043029
Gm6176,620736
Gm6213,621335
Pf4,56744
Vmn1r139,667444
Tusc3,80286
Gm16451,100043033
Cxcl3,330122
Vmn1r250,100043037
Abcc12,244562
Vmn1r142,667464
Cxcl15,20309
Vps33b,233405
5730480H06Rik,66768
5730480H06Rik,70592
BC051537,414076
Cxcl1,14825
H2-Oa,15001
Cxcl2,20310
Brd2,14312
Mlph,171531
Vmn1r143,667469
Vmn1r251,667472
Ints4,101861
Aspscr1,68938
Prlh,623503
Plekha6,240753
Vmn1r252,667094
Slc5a2,246787
Rlf,109263
Gm12888,545677
Pramel17,545662
Gm12886,666921
Aldh16a1,69748
C130073F10Rik,242574
Gm26162,115486283
Pramel18,381535
Mthfd2l,665563
Gm12887,666927
Pramel19,332923
Gm12790,115489970
Gm22656,115490287
Cct8l1,242891
Gm12789,381536
Epgn,71920
9530002B09Rik,77432
1700096K18Rik,73571
Lonp2,66887
Ereg,13874
Ppt1,19063
Xrcc2,57434
Areg,11839
Gm23092,115490324
Btc,12223
Rab17,19329
Parm1,231440
Kcnip4,80334
Vmn1r253,100043043
Vmn1r254,667485
Vmn1r148,81011
Vmn1r149,100043051
Pde4b,18578
Gm10665,100043058
BC055324,381306
Vmn1r151,435947
Vmn1r152,667504
Vmn1r255,667512
Vmn1r256,100043061
Gm4565,100043638
Vmn1r155,667530
Rccd1,269955
Gm22305,115487018
1700063O14Rik,73452
Siah1a,20437
N4bp1,80750
Actr3b,242894
Vmn1r257,667543
Gm4567,100043645
Vmn1r157,667551
Vmn1r158,100043067
Fgfr1,14182
Vmn1r159,670857
Vmn1r160,620758
Gm8708,667570
Rusf1,233913
Gm21663,100862349
Gm21671,100862359
Gm21680,100862368
Rchy1,68098
Mettl18,69962
Gm24869,115486272
Cap1,12331
Fam168b,214469
Odaph,381651
Septin8,20362
Gm10646,102632690
Adgra3,70693
Gm19299,100502636
Fbxl2,72179
Aamdc,66273
Gm21698,100862388
4930448I18Rik,73965
Mir8117,102465903
Gm22618,115490223
Susd5,382111
Gm29825,102631503
Lamb3,16780
Vmn1r258,100043079
Gm1979,100038949
Mir3103,100526559
Arhgef10l,72754
4921528I07Rik,77049
Vmn1r259,100043083
Gm5862,545739
Vmn1r163,667586
Speer4a,75657
Vmn1r260,667599
Gm7347,664804
Gm10662,100043665
Bcl2a1c,12046
Gm10471,100039045
Crtap,56693
5031410I06Rik,381622
Rgs10,67865
Gm10220,434689
Gm7361,664837
Glb1,12091
4930584F24Rik,75942
Vmn1r165,100043667
Ppargc1a,19017
Vmn1r166,100043088
Pih1d1,68845
A430108G06Rik,319650
Cenpx,20892
Dcp1b,319618
Tmppe,100504715
Ccr4,12773
Sele,20339
Trim71,636931
Lrrc45,217366
Cnot10,78893
Mir6417,102466648
Cdkl2,53886
Cacna2d4,319734
Plekhb2,226971
Slc4a1,20533
Gm6902,628664
Rsf1,233532
Sell,20343
Rsf1os1,75448
Nlrp4e,446099
Rasgrp4,233046
Dync1li1,235661
Gm25096,115485778
Gm25634,115487610
Dhx15,13204
Cmtm6,67213
Hsd11b1,15483
Cmtm7,102545
Cmtm8,70031
Gm23889,115487241
Bloodlinc,105463053
Gpd1l,333433
Mfsd2a,76574
Rac3,170758
Lrtm2,211187
G0s2,14373
Dcxr,67880
Adipor2,68465
Mycl,16918
Gm16159,102633315
Hs6st1,50785
Osbpl10,74486
Letm2,270035
Rcc2,108911
Selp,20344
9230114K14Rik,414108
C130083M11Rik,414111
Cbr2,12409
Sod3,20657
Ccdc149,100503884
Wnt5b,22419
Rps27rt,100043813
Stt3b,68292
Gm3519,100041805
Lgi2,246316
Hmga1b,111241
Gm16548,100503816
Snrpe,20643
Fbxl14,101358
Kif3a,16568
Nsd3,234135
Trit1,66966
Mir467h,100316675
Erc1,111173
Tln2,70549
Dpp6,13483
Camk1g,215303
Bmp8b,12164
Oxct2b,353371
Padi6,242726
4930503O07Rik,74942
Ppie,56031
F5,14067
Myh10,77579
Padi4,18602
Gm24992,115485640
Plpp5,71910
Slc19a2,116914
Hpcal4,170638
Nt5c1a,230718
Zc3h11a,70579
Padi3,18601
8030423F21Rik,211001
Cit,12704
Heyl,56198
Gm17484,100503003
Bag4,67384
Zc3h11a,70579
Gm13032,100049161
Padi1,18599
Nsun6,74455
Ifi30,65972
Uggt1,320011
Rab3a,19339
4930515B02Rik,75128
Padi2,18600
Rad52,19365
Ddhd2,72108
Gm13031,100126227
Sdhb,67680
Rsf1os2,102641859
Sgip1,73094
Tead1,21676
Mir190a,387185
Mir7241,102466824
Mir7242,102465716
M5C1000I18Rik,102633151
Pdia3,14827
C2cd4b,75697
C2cd4a,244911
Vps13c,320528
Jund,16478
Bco1,63857
Wnk1,232341
Plxna2,18845
Ell3,269344
Rfng,19719
Rbm12,75710
Il4,16189
Arl5b,75869
Il13,16163
Lsm1,67207
Zfp207,22680
Star,20845
Ccdc181,74895
Ash2l,23808
Mir6897,102465540
Serinc4,574418
Neurl3,214854
Mir3962,100628615
Zbed6,667118
Gm20745,434412
Gm12709,100504717
Gm22382,115487304
Gm22169,115487333
4930502A04Rik,74951
Dynlt5,67344
Rora,19883
Nfs1,18041
Lax1,240754
BB031773,100473
Insl5,23919
Blzf1,66352
Pabpc4,230721
Gm15511,102642202
Ice2,93697
Speer4b,73526
Sepsecs,211006
Malrd1,102635496
Romo1,67067
Paxip1,55982
Lrrfip1,16978
Anxa2,12306
Serf2,378702
Clns1a,12729
Htr5a,15563
Rundc3a,51799
Arfrp1,76688
Insig1,231070
Slc17a7,72961
Pi4k2b,67073
Mir3109,100526560
Foxb1,64290
B230323A14Rik,319970
Gm25788,115490049
Gm22154,115490050
Kcnu1,16532
Bmp8a,12163
Bnip2,12175
Mir7055,102465638
Gfy,100039953
En2,13799
Oxct2a,64059
Rassf10,78748
Atp13a2,74772
Aqp11,66333
G3bp2,23881
Pth2,114640
4930543E12Rik,75239
Gm9495,670593
Fam98c,73833
Gm7697,665578
Hypk,67693
Ndel1,83431
Zfp358,140482
Mcoln1,94178
Mfap1b,100034361
Gtf2a2,235459
Kash5,384619
Nr1h3,22259
Rnf222,320040
Rpl26,19941
Spred3,101809
Gcnt3,72077
Gm22608,115487862
Odf4,252868
Rbms3,207181
Dkkl1,50722
Mir706,735290
Ninj2,29862
Pnpla6,50767
Gm25327,115490514
B4galnt3,330406
Gps1,209318
Ggn,243897
Dnai4,242584
Pak1,18479
Gm23390,115489576
Mfap1a,67532
Gm22728,115490275
Ccdc77,67200
Cd34,12490
Prkab1,19079
Plxdc2,67448
Cnpy1,269637
Gdpd4,233537
Tmem233,545798
C330018A13Rik,320805
Rad50,19360
Ccdc60,269693
Zgpat,229007
Gm16897,320400
Mfap2,17150
Tial1,21843
Kdm5a,214899
Rbm44,329207
B230112J18Rik,77846
Mier1,71148
Zcchc4,78796
Ramp1,51801
Rapgef4,56508
Nme7,171567
Hspb8,80888
Srrm4os,76798
Rbm33,381626
Arhgef15,442801
Gm24592,115489324
Il17ra,16172
Psmd8,57296
Cd46,17221
Tmem121b,94047
Hdhd5,214932
Uso1,56041
Rps23rg1,546049
Il5,16191
Mir29b-2,723963
Mir29c,387224
Bag3,29810
Cecr2,330409
Mir7671,102465772
Atp1b1,11931
Camsap3,69697
Slc25a35,71998
Slc35d1,242585
Prc1,233406
Rangrf,57785
Gm26685,102635083
Nrp2,18187
Psmd11,69077
Shh,20423
Crocc,230872
Srrm4,68955
Fam81a,76886
Slc25a18,71803
Gm24257,115485694
Gm17396,102635502
Gm25290,115490269
9530036O11Rik,654796
Zcwpw2,100039681
Atp6v1e1,11973
U90926,57425
Myo1e,71602
Bcl2l13,94044
Ppef2,19023
Bid,12122
Suds3,71954
Xab2,67439
Mir5626,100885839
Ccnb2,12442
Mical3,194401
Lime1,72699
Azi2,27215
Rnf32,56874
Cdk5r1,12569
Pfas,237823
Slc2a4rg-ps,329584
Tnnt1,21955
Wdr76,241627
Pet100,100503890
Anapc4,52206
Pcp2,18545
Cmc1,67899
Mir3062,100526545
Gm17399,100502695
Slc25a39,68066
4933432G23Rik,71196
Stxbp2,20911
Eomes,13813
Zbtb46,72147
4921539E11Rik,70941
Rnf111,93836
Gm22708,115489583
Abhd16b,241850
Nebl,74103
4930456L15Rik,71650
Oma1,67013
Naaa,67111
Gm25877,115490043
Necap2,66147
Gm24615,115485688
Gm23730,115487337
Gm22229,115487236
Retn,57264
Golga4,54214
Mcemp1,69189
Mir6419,102465964
H2al2a,68231
Fcor,100503924
Gm23532,115490272
5033403H07Rik,75954
Acp2,11432
Trappc5,66682
Slc34a2,20531
Spata21,329972
Fcer2a,14128
Dpt,56429
Gm43915,215458
Gm4651,100043793
Szrd1,213491
Gm20743,433374
Pex26,74043
Dus1l,68730
Sdad1,231452
Sltm,66660
Xcl1,16963
1700029M03Rik,69476
4930568G15Rik,75857
Ube2f,67921
Tead2,21677
Dab1,13131
Tuba8,53857
Usp18,24110
Itga9,104099
Skida1,72668
Slc6a13,14412
Sel1l3,231238
Ddb2,107986
Tbx19,83993
Mir6930,102465561
Fbxo42,213499
Slc6a12,14411
Myo1d,338367
Map3k20,65964
Arid5a,214855
Tnni3,21954
Cxcl9,17329
Cplane2,76166
Ctdspl,69274
Smim20,66278
C8b,110382
Inpp5f,101490
Lmbr1,56873
Mindy2,235461
C030013C21Rik,77417
Arhgef19,213649
Iqsec3,243621
Irf1,16362
Adam10,11487
Lipc,15450
A2m,232345
C8a,230558
Mllt10,17354
Dnaaf3,436022
Clec4g,75863
Nom1,433864
Aqp9,64008
Syt5,53420
Mnx1,15285
Gm13056,100503810
Gm24538,115490229
Epha2,13836
Ube3c,100763
Mcmbp,210711
Cr1l,12946
Cd209a,170786
Gm32511,102635087
Mir7655,102466840
Gm25147,115489572
Vill,22351
Cdca7,66953
Fam131c,277743
Mug1,17836
Gm5129,332993
Clcnka,12733
Taok3,330177
Nlrp5,23968
Cd209e,170780
4930507D10Rik,75043
Spaca3,75622
Cd209d,170779
Afg3l1,114896
Gm44173,108169165
8430437L04Rik,74541
Asic2,11418
Sft2d2,108735
Dnajc1,13418
Clcnkb,56365
Loxl3,16950
Tiprl,226591
Slc22a5,20520
Mir7040,102465630
Htra2,64704
Gpr161,240888
Aldh1a2,19378
6430710C18Rik,76218
1700071K01Rik,237880
Hspb7,29818
Dbndd1,72185
Scly,50880
Commd3,12238
Srarp,277744
Zbtb17,22642
Polr2m,28015
Grn,14824
Dctd,320685
Dqx1,93838
Plcd1,18799
Tlx2,21909
Tpd52l2,66314
Pcgf1,69837
Pebp1,23980
Spen,56381
Defb12,77674
Defb34,360211
Spag11b,546038
Vsig10,231668
Unc45a,101869
Ino80d,227195
Myzap,102371
Spag11a,78128
Defb14,244332
Defb4,56519
Lbx2,16815
Defb6,116746
Mir3470a,100499518
Art3,109979
Hsdl1,72552
Ccdc142,243510
Ccl2,20296
Fblim1,74202
Dlec1,320256
Ccl7,20306
Dnaaf1,68270
Slc22a21,56517
Mrpl53,68499
Mogs,57377
Taf1c,21341
Wbp1,22377
Ccl11,20292
Cd37,12493
Fam171a2,217219
Acaa1b,235674
Ino80dos,100380944
Ino80b,70020
Adad2,75773
Ccl12,20293
Espnl,227357
Ccl8,20307
Sp3,20687
Rtkn,20166
Kcng4,66733
Slc22a14,382113
Slc22a4,30805
Dcaf6,74106
Wfdc1,67866
Tmem82,213989
Slc22a13,102570
Ccl1,20290
Vmn1r167,622032
AI507597,100165
Slc6a16,381884
Slc25a34,384071
Wsb2,59043
Cgnl1,68178
Pdlim4,30794
Plekhm2,69582
Atp2c2,69047
Ptprh,545902
Rbm39,170791
Cxcl10,15945
Klhl30,70788
Wdr54,75659
Tmem132e,270893
Meak7,74347
Dnajb6,23950
Cr2,12902
Gm24612,115487840
Arntl,11865
Gm11426,791422
1700003E16Rik,71837
Itga2b,16399
Cotl1,72042
Dctn1,13191
Klhl36,234796
Prdm2,110593
Usp10,22224
Mir7021,102465618
Gm22039,115486273
Pdpn,14726
Oxsr1,108737
Lrrc38,242735
Mpc2,70456
Pramel21,279185
Fasn,14104
Pramel22,277668
Rfc5,72151
Pramel23,277667
Myd88,17874
Pramel24,277666
Erfe,227358
Pramel25,194227
Pramel26,381569
Atp2b4,381290
Acaa1a,113868
Nup54,269113
Pramel27,194225
Crispld2,78892
Pramel11,195555
Pramel16,329984
Pramel14,626943
Ksr2,333050
Pramel4,347710
Rbpj,19664
Gm13102,100041077
Oog3,100012
Xylb,102448
Gm23585,115486581
Vmn1r168,100043101
Oog2,381570
Phf20,228829
Vmn1r169,100043103
Pramel29,97187
Zdhhc7,102193
Vmn1r170,546944
Tmem86b,68255
Sec23ip,207352
Pramel5,384077
6430548M08Rik,234797
Pramel30,626995
Pramel31,433779
Scand1,19018
Pramel15,627009
Acvr2b,11481
Pacsin3,80708
Pramel13,77632
Slc4a5,232156
Gpatch8,237943
1700012P22Rik,69364
Hddc3,68695
Aadacl3,230883
Aadacl4fm1,381572
Aadacl4fm2,627085
Cct6b,12467
Aadacl4,435815
Exog,208194
Catsperg1,320225
Aadacl4fm4,230890
AAdacl4fm3,546849
Gm25938,115490066
Aadacl4fm5,329993
Mthfd2,17768
Dhrs3,20148
Mob1a,232157
Scn5a,20271
Gm25337,115487848
Zfp830,66983
Scarb2,12492
Cibar2,436062
Gm11423,100503272
Fzd2,57265
Bola3,78653
Vps13d,230895
Mir6415,102466159
A330074K22Rik,434353
Il6,16193
Ctc1,68964
Gse1,382034
Hoxa4,15401
Cckar,12425
Hoxa5,15402
Hoxa6,15403
Kansl3,226976
Fam47e,384198
Hoxa7,15404
Bmi1,12151
Hoxa9,15405
Stbd1,52331
Mir196b,723820
Hoxa10,15395
Tyms,22171
Hoxa11,15396
Scn10a,20264
Hoxa11os,15397
Vmn1r171,81012
Hottip,791364
Gm4961,242914
Sftpb,20388
3110082J24Rik,433868
Dnajc5,13002
Garem2,242915
Vmn1r172,81010
Tbc1d19,67249
Slc6a21,76713
1700016A09Rik,74227
Mir7687,102466849
Usp39,28035
Gins2,272551
1190005I06Rik,68918
0610030E20Rik,68364
Kcnk6,52150
Gm27021,105734727
Tmem150a,232086
Tnfrsf1b,21938
Btbd10,68815
Emc8,18117
Mir6903,102466206
Mir6898,102465541
Gm28441,102633688
Hadha,97212
Optc,269120
Spag6,381350
Tnfrsf8,21941
Rnf181,66510
Gm3363,100041479
Vmn1r173,545934
Scn11a,24046
Pth,19226
Cox4i1,12857
Frmd5,228564
Plpp4,381925
Fer1l5,100534273
Ccdc158,320696
Zfp990,101056073
Ccdc57,71276
Vmn1r174,404291
Zfp268,433801
Vamp5,53620
Vmn1r175,622222
Zfp980,100041379
Vamp8,22320
Ppp6r1,243819
Tcf12,21406
Irf8,15900
Ggcx,56316
Gm13238,236069
Prelp,116847
Meioc,268491
Zfp987,626316
Fmod,14264
Stim2,116873
Zfp600,667666
Btg2,12227
Slc16a3,80879
Mat2a,232087
Ilkap,67444
Vmn1r176,546943
Vmn1r177,384572
Zfp992,433791
Vmn1r178,232959
Zfp981,100041433
Fendrr,68790
Aurkb,20877
Vmn1r179,404286
Halr1,102635415
Foxf1,15227
Vmn1r180,232962
Hoxa1,15394
1700095A21Rik,67524
Hspbp1,66245
Mthfsd,234814
Hotairm1,105242658
Hotairm1,106007488
Gm10440,330086
Hoxa2,15399
Gm24235,115486309
Gm25513,115490286
Hoxaas2,105242657
Hoxa3,15400
Gm23896,115486321
Gm23015,115486305
Rex2,100043034
Borcs6,71923
Ccdc43,52715
Vmn1r181,404289
4932441J04Rik,319216
Gm15050,100504154
4933438K21Rik,71270
Hoxaas3,72628
Zfp991,666532
V1rd19,404287
V1rd19,404288
5730596B20Rik,77580
Pcdh7,54216
Hoxa13,15398
Wdr11,207425
1700020N18Rik,67086
Evx1os,70593
Hes6,55927
Nos1,18125
Evx1,14028
Zfp988,115489950
Tmem107,66910
Pik3c2g,18705
